identifier,name,size,length,url,collection,title,mediatype,year,description,subject
opioids_fgxh0257,fgxh0257-0008.ia.mp4,966433240,3279.09,https://archive.org/download/opioids_fgxh0257/fgxh0257-0008.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Mark Trudeau, President and CEO",2020,"Deposition of Mark Trudeau in Re: State of Rhode Island v Purdue Pharma LP, et al; in 9 parts","lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_fgxh0257,fgxh0257-0008.mp4,966433240,3279.09,https://archive.org/download/opioids_fgxh0257/fgxh0257-0008.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Mark Trudeau, President and CEO",2020,"Deposition of Mark Trudeau in Re: State of Rhode Island v Purdue Pharma LP, et al; in 9 parts","lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_fgxh0257,fgxh0257-0009.ia.mp4,26095513,87.89,https://archive.org/download/opioids_fgxh0257/fgxh0257-0009.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Mark Trudeau, President and CEO",2020,"Deposition of Mark Trudeau in Re: State of Rhode Island v Purdue Pharma LP, et al; in 9 parts","lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_fgxh0257,fgxh0257-0009.mp4,26095513,87.89,https://archive.org/download/opioids_fgxh0257/fgxh0257-0009.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Mark Trudeau, President and CEO",2020,"Deposition of Mark Trudeau in Re: State of Rhode Island v Purdue Pharma LP, et al; in 9 parts","lawsuit, legal activity, litigation, opioids, sales, marketing"
tobacco_lvw10j00,tobacco_lvw10j00.mp4,576951145,5549.28,https://archive.org/download/tobacco_lvw10j00/tobacco_lvw10j00.mp4,"industry-archives,newsandpublicaffairs",movies,Videotaped deposition of Freddy Homburger in Broin,1997-05-28,Videotaped deposition of Freddy Homburger in Broin,"tobacco, cigarette, deposition, litigation"
tobacco_lvw10j00,tobacco_lvw10j00b.mp4,636088482,6111.51,https://archive.org/download/tobacco_lvw10j00/tobacco_lvw10j00b.mp4,"industry-archives,newsandpublicaffairs",movies,Videotaped deposition of Freddy Homburger in Broin,1997-05-28,Videotaped deposition of Freddy Homburger in Broin,"tobacco, cigarette, deposition, litigation"
tobacco_pno71d00,VTS_01_1_512kb.mp4,119992367,1651.61,https://archive.org/download/tobacco_pno71d00/VTS_01_1_512kb.mp4,"industry-archives,newsandpublicaffairs,medicalheritagelibrary",movies,"People of California v. Philip Morris Incorporated Et Al. Edward Blackmer Deposition Winston-Salem, NC; Tape 1 of 6 [Parts 1-5]",,"Deposition of Edward Blackmer, head of the Marketing Operations Department at R.J. Reynolds, testifying in the People of California, and the Commonwealth of Massachusetts, v. Philip Morris Incorporated Et Al. 

<a href=""http://www.archive.org/details/tobacco_pno71d00a"" rel=""nofollow"">Click Here to View Part 1</a>

<a href=""http://www.archive.org/details/tobacco_pno71d00b"" rel=""nofollow"">Click Here to View Part 2</a>

<a href=""http://www.archive.org/details/tobacco_pno71d00c"" rel=""nofollow"">Click Here to View Part 3</a>

<a href=""http://www.archive.org/details/tobacco_pno71d00d"" rel=""nofollow"">Click Here to View Part 4</a>

<a href=""http://www.archive.org/details/tobacco_pno71d00e"" rel=""nofollow"">Click Here to View Part 5</a>","tobacco , cigarette , marketing , advertising , newspaper , promotions , promotional merchandise , sales , event sponsorship , sports sponsorship , youth , smoking prevention , marketing research , marketing strategy , tobacco control , lobbying , cigarette brands , filter , demographics , tar , nicotine"
tobacco_boo71d00,VTS_01_1_512kb.mp4,119996534,1651.61,https://archive.org/download/tobacco_boo71d00/VTS_01_1_512kb.mp4,"industry-archives,medicalheritagelibrary,newsandpublicaffairs",movies,"Deposition of Joseph E. Bumgarner in The State of Texas v. The American Tobacco Company, Et Al. 2 of 4 [Parts 1-5]",,"Deposition of Joseph E. Bumgarner in The State of Texas v. The American Tobacco Company.  Bumgarner was a research chemist at the R.J.. Reynolds Company (1967-1970) doing research on rabbits and other animals to determine the effect of cigarette smoke on the body's metabolism and respiratory system.

<a href=""http://www.archive.org/details/tobacco_boo71d00a"" rel=""nofollow"">Click Here to View Part 1</a>

<a href=""http://www.archive.org/details/tobacco_boo71d00b"" rel=""nofollow"">Click Here to View Part 2</a>

<a href=""http://www.archive.org/details/tobacco_boo71d00c"" rel=""nofollow"">Click Here to View Part 3</a>

<a href=""http://www.archive.org/details/tobacco_boo71d00d"" rel=""nofollow"">Click Here to View Part 4</a>

<a href=""http://www.archive.org/details/tobacco_boo71d00e"" rel=""nofollow"">Click Here to View Part 5</a>","tobacco , cigarette , lung cancer , metabolism , animal subject , laboratory research , cigarette smoke , emphysema , respiratory disease , tobacco industry scientist , tobacco industry lawyer , legal activity , nicotine , industry sponsored research"
opioids_tfxh0257,tfxh0257-0001.ia.mp4,728731677,4282.59,https://archive.org/download/opioids_tfxh0257/tfxh0257-0001.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Terrence Terifay, Vice President of General Management/Marketing",2019,Deposition of Terrence Terifay in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tfxh0257,tfxh0257-0001.mp4,728731677,4282.59,https://archive.org/download/opioids_tfxh0257/tfxh0257-0001.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Terrence Terifay, Vice President of General Management/Marketing",2019,Deposition of Terrence Terifay in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tfxh0257,tfxh0257-0002.ia.mp4,372909433,2152.73,https://archive.org/download/opioids_tfxh0257/tfxh0257-0002.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Terrence Terifay, Vice President of General Management/Marketing",2019,Deposition of Terrence Terifay in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tfxh0257,tfxh0257-0002.mp4,372909433,2152.73,https://archive.org/download/opioids_tfxh0257/tfxh0257-0002.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Terrence Terifay, Vice President of General Management/Marketing",2019,Deposition of Terrence Terifay in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tfxh0257,tfxh0257-0003.ia.mp4,60939508,346.85,https://archive.org/download/opioids_tfxh0257/tfxh0257-0003.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Terrence Terifay, Vice President of General Management/Marketing",2019,Deposition of Terrence Terifay in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tfxh0257,tfxh0257-0003.mp4,60939508,346.85,https://archive.org/download/opioids_tfxh0257/tfxh0257-0003.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Terrence Terifay, Vice President of General Management/Marketing",2019,Deposition of Terrence Terifay in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tfxh0257,tfxh0257-0004.ia.mp4,52026259,300.98,https://archive.org/download/opioids_tfxh0257/tfxh0257-0004.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Terrence Terifay, Vice President of General Management/Marketing",2019,Deposition of Terrence Terifay in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tfxh0257,tfxh0257-0004.mp4,52026259,300.98,https://archive.org/download/opioids_tfxh0257/tfxh0257-0004.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Terrence Terifay, Vice President of General Management/Marketing",2019,Deposition of Terrence Terifay in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tfxh0257,tfxh0257-0005.ia.mp4,169477926,985.6,https://archive.org/download/opioids_tfxh0257/tfxh0257-0005.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Terrence Terifay, Vice President of General Management/Marketing",2019,Deposition of Terrence Terifay in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tfxh0257,tfxh0257-0005.mp4,169477926,985.6,https://archive.org/download/opioids_tfxh0257/tfxh0257-0005.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Terrence Terifay, Vice President of General Management/Marketing",2019,Deposition of Terrence Terifay in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tfxh0257,tfxh0257-0006.ia.mp4,670649915,3846.22,https://archive.org/download/opioids_tfxh0257/tfxh0257-0006.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Terrence Terifay, Vice President of General Management/Marketing",2019,Deposition of Terrence Terifay in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tfxh0257,tfxh0257-0006.mp4,670649915,3846.22,https://archive.org/download/opioids_tfxh0257/tfxh0257-0006.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Terrence Terifay, Vice President of General Management/Marketing",2019,Deposition of Terrence Terifay in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tfxh0257,tfxh0257-0007.ia.mp4,22058283,121.83,https://archive.org/download/opioids_tfxh0257/tfxh0257-0007.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Terrence Terifay, Vice President of General Management/Marketing",2019,Deposition of Terrence Terifay in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tfxh0257,tfxh0257-0007.mp4,22058283,121.83,https://archive.org/download/opioids_tfxh0257/tfxh0257-0007.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Terrence Terifay, Vice President of General Management/Marketing",2019,Deposition of Terrence Terifay in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tfxh0257,tfxh0257-0008.ia.mp4,625526596,3670.87,https://archive.org/download/opioids_tfxh0257/tfxh0257-0008.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Terrence Terifay, Vice President of General Management/Marketing",2019,Deposition of Terrence Terifay in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tfxh0257,tfxh0257-0008.mp4,625526596,3670.87,https://archive.org/download/opioids_tfxh0257/tfxh0257-0008.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Terrence Terifay, Vice President of General Management/Marketing",2019,Deposition of Terrence Terifay in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tfxh0257,tfxh0257-0009.ia.mp4,893222227,5311.47,https://archive.org/download/opioids_tfxh0257/tfxh0257-0009.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Terrence Terifay, Vice President of General Management/Marketing",2019,Deposition of Terrence Terifay in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tfxh0257,tfxh0257-0009.mp4,893222227,5311.47,https://archive.org/download/opioids_tfxh0257/tfxh0257-0009.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Terrence Terifay, Vice President of General Management/Marketing",2019,Deposition of Terrence Terifay in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tfxh0257,tfxh0257-0010.ia.mp4,144139346,857.04,https://archive.org/download/opioids_tfxh0257/tfxh0257-0010.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Terrence Terifay, Vice President of General Management/Marketing",2019,Deposition of Terrence Terifay in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tfxh0257,tfxh0257-0010.mp4,144139346,857.04,https://archive.org/download/opioids_tfxh0257/tfxh0257-0010.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Terrence Terifay, Vice President of General Management/Marketing",2019,Deposition of Terrence Terifay in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tfxh0257,tfxh0257-0011.ia.mp4,611606543,3635.9,https://archive.org/download/opioids_tfxh0257/tfxh0257-0011.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Terrence Terifay, Vice President of General Management/Marketing",2019,Deposition of Terrence Terifay in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tfxh0257,tfxh0257-0011.mp4,611606543,3635.9,https://archive.org/download/opioids_tfxh0257/tfxh0257-0011.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Terrence Terifay, Vice President of General Management/Marketing",2019,Deposition of Terrence Terifay in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tfxh0257,tfxh0257-0012.ia.mp4,259426614,1556.37,https://archive.org/download/opioids_tfxh0257/tfxh0257-0012.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Terrence Terifay, Vice President of General Management/Marketing",2019,Deposition of Terrence Terifay in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tfxh0257,tfxh0257-0012.mp4,259426614,1556.37,https://archive.org/download/opioids_tfxh0257/tfxh0257-0012.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Terrence Terifay, Vice President of General Management/Marketing",2019,Deposition of Terrence Terifay in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_jgxh0257,jgxh0257-0001.ia.mp4,1030898302,4865.46,https://archive.org/download/opioids_jgxh0257/jgxh0257-0001.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Kevin Webb, Senior Product Manager and Director of Advocacy",2019,Deposition of Kevin Webb in RE: National Prescription Opiate Litigation; in 5 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_jgxh0257,jgxh0257-0001.mp4,1030898302,4865.46,https://archive.org/download/opioids_jgxh0257/jgxh0257-0001.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Kevin Webb, Senior Product Manager and Director of Advocacy",2019,Deposition of Kevin Webb in RE: National Prescription Opiate Litigation; in 5 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_jgxh0257,jgxh0257-0002.ia.mp4,853320431,3934.32,https://archive.org/download/opioids_jgxh0257/jgxh0257-0002.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Kevin Webb, Senior Product Manager and Director of Advocacy",2019,Deposition of Kevin Webb in RE: National Prescription Opiate Litigation; in 5 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_jgxh0257,jgxh0257-0002.mp4,853320431,3934.32,https://archive.org/download/opioids_jgxh0257/jgxh0257-0002.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Kevin Webb, Senior Product Manager and Director of Advocacy",2019,Deposition of Kevin Webb in RE: National Prescription Opiate Litigation; in 5 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_jgxh0257,jgxh0257-0003.ia.mp4,332188582,1518.39,https://archive.org/download/opioids_jgxh0257/jgxh0257-0003.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Kevin Webb, Senior Product Manager and Director of Advocacy",2019,Deposition of Kevin Webb in RE: National Prescription Opiate Litigation; in 5 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_jgxh0257,jgxh0257-0003.mp4,332188582,1518.39,https://archive.org/download/opioids_jgxh0257/jgxh0257-0003.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Kevin Webb, Senior Product Manager and Director of Advocacy",2019,Deposition of Kevin Webb in RE: National Prescription Opiate Litigation; in 5 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_jgxh0257,jgxh0257-0004.ia.mp4,55714917,249.29,https://archive.org/download/opioids_jgxh0257/jgxh0257-0004.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Kevin Webb, Senior Product Manager and Director of Advocacy",2019,Deposition of Kevin Webb in RE: National Prescription Opiate Litigation; in 5 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_jgxh0257,jgxh0257-0004.mp4,55714917,249.29,https://archive.org/download/opioids_jgxh0257/jgxh0257-0004.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Kevin Webb, Senior Product Manager and Director of Advocacy",2019,Deposition of Kevin Webb in RE: National Prescription Opiate Litigation; in 5 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_jgxh0257,jgxh0257-0005.ia.mp4,483024803,2225.64,https://archive.org/download/opioids_jgxh0257/jgxh0257-0005.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Kevin Webb, Senior Product Manager and Director of Advocacy",2019,Deposition of Kevin Webb in RE: National Prescription Opiate Litigation; in 5 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_jgxh0257,jgxh0257-0005.mp4,483024803,2225.64,https://archive.org/download/opioids_jgxh0257/jgxh0257-0005.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Kevin Webb, Senior Product Manager and Director of Advocacy",2019,Deposition of Kevin Webb in RE: National Prescription Opiate Litigation; in 5 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
tobacco_fwl44a00,VTS_01_1_512kb.mp4,124906625,1719.72,https://archive.org/download/tobacco_fwl44a00/VTS_01_1_512kb.mp4,"industry-archives,newsandpublicaffairs,medicalheritagelibrary",movies,"Alexander White Spears;  State of Texas vs. American Tobacco Company Et Al; Case Number: 5-96CZ96, Copy Tape 2 of 3 [Parts 1-5]",,"Deposition of Alexander Spears in the case of the State of Texas vs. American Tobacco Company Et Al.  He testifies about carcinogens in tobacco, particularly benzpyrine, laboratory research, and scientific inquiry.  Poor picture.

<a href=""http://www.archive.org/details/tobacco_fwl44a00a"" rel=""nofollow"">Click Here to View Part 1</a>

<a href=""http://www.archive.org/details/tobacco_fwl44a00b"" rel=""nofollow"">Click Here to View Part 2</a>

<a href=""http://www.archive.org/details/tobacco_fwl44a00c"" rel=""nofollow"">Click Here to View Part 3</a>

<a href=""http://www.archive.org/details/tobacco_fwl44a00d"" rel=""nofollow"">Click Here to View Part 4</a>

<a href=""http://www.archive.org/details/tobacco_fwl44a00e"" rel=""nofollow"">Click Here to View Part 5</a>","tobacco , cigarette , carcinogen , tobacco leaf , cigarette smoke , animal subject , cancer , cardiovascular disease , laboratory research , nicotine , tar , low yield cigarette , addiction , tobacco industry lawyer"
opioids_tthh0257,tthh0257-0001.ia.mp4,717963132,3636.45,https://archive.org/download/opioids_tthh0257/tthh0257-0001.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Victor Borelli, National Sales Manager",2018,Deposition of Victor Borelli in RE: National Prescription Opiate Litigation; in 11 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tthh0257,tthh0257-0001.mp4,717963132,3636.45,https://archive.org/download/opioids_tthh0257/tthh0257-0001.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Victor Borelli, National Sales Manager",2018,Deposition of Victor Borelli in RE: National Prescription Opiate Litigation; in 11 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tthh0257,tthh0257-0002.ia.mp4,930302374,4698.04,https://archive.org/download/opioids_tthh0257/tthh0257-0002.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Victor Borelli, National Sales Manager",2018,Deposition of Victor Borelli in RE: National Prescription Opiate Litigation; in 11 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tthh0257,tthh0257-0002.mp4,930302374,4698.04,https://archive.org/download/opioids_tthh0257/tthh0257-0002.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Victor Borelli, National Sales Manager",2018,Deposition of Victor Borelli in RE: National Prescription Opiate Litigation; in 11 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tthh0257,tthh0257-0003.ia.mp4,247132786,1257.49,https://archive.org/download/opioids_tthh0257/tthh0257-0003.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Victor Borelli, National Sales Manager",2018,Deposition of Victor Borelli in RE: National Prescription Opiate Litigation; in 11 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tthh0257,tthh0257-0003.mp4,247132786,1257.49,https://archive.org/download/opioids_tthh0257/tthh0257-0003.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Victor Borelli, National Sales Manager",2018,Deposition of Victor Borelli in RE: National Prescription Opiate Litigation; in 11 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tthh0257,tthh0257-0004.ia.mp4,527365540,2675.39,https://archive.org/download/opioids_tthh0257/tthh0257-0004.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Victor Borelli, National Sales Manager",2018,Deposition of Victor Borelli in RE: National Prescription Opiate Litigation; in 11 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tthh0257,tthh0257-0004.mp4,527365540,2675.39,https://archive.org/download/opioids_tthh0257/tthh0257-0004.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Victor Borelli, National Sales Manager",2018,Deposition of Victor Borelli in RE: National Prescription Opiate Litigation; in 11 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tthh0257,tthh0257-0005.ia.mp4,237137764,1194.69,https://archive.org/download/opioids_tthh0257/tthh0257-0005.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Victor Borelli, National Sales Manager",2018,Deposition of Victor Borelli in RE: National Prescription Opiate Litigation; in 11 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tthh0257,tthh0257-0005.mp4,237137764,1194.69,https://archive.org/download/opioids_tthh0257/tthh0257-0005.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Victor Borelli, National Sales Manager",2018,Deposition of Victor Borelli in RE: National Prescription Opiate Litigation; in 11 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tthh0257,tthh0257-0006.ia.mp4,758120185,3834.57,https://archive.org/download/opioids_tthh0257/tthh0257-0006.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Victor Borelli, National Sales Manager",2018,Deposition of Victor Borelli in RE: National Prescription Opiate Litigation; in 11 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tthh0257,tthh0257-0006.mp4,758120185,3834.57,https://archive.org/download/opioids_tthh0257/tthh0257-0006.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Victor Borelli, National Sales Manager",2018,Deposition of Victor Borelli in RE: National Prescription Opiate Litigation; in 11 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tthh0257,tthh0257-0007.ia.mp4,733806265,3706.65,https://archive.org/download/opioids_tthh0257/tthh0257-0007.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Victor Borelli, National Sales Manager",2018,Deposition of Victor Borelli in RE: National Prescription Opiate Litigation; in 11 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tthh0257,tthh0257-0007.mp4,733806265,3706.65,https://archive.org/download/opioids_tthh0257/tthh0257-0007.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Victor Borelli, National Sales Manager",2018,Deposition of Victor Borelli in RE: National Prescription Opiate Litigation; in 11 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tthh0257,tthh0257-0008.ia.mp4,702443180,3552.5,https://archive.org/download/opioids_tthh0257/tthh0257-0008.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Victor Borelli, National Sales Manager",2018,Deposition of Victor Borelli in RE: National Prescription Opiate Litigation; in 11 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tthh0257,tthh0257-0008.mp4,702443180,3552.5,https://archive.org/download/opioids_tthh0257/tthh0257-0008.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Victor Borelli, National Sales Manager",2018,Deposition of Victor Borelli in RE: National Prescription Opiate Litigation; in 11 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tthh0257,tthh0257-0009.ia.mp4,756867572,3828.87,https://archive.org/download/opioids_tthh0257/tthh0257-0009.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Victor Borelli, National Sales Manager",2018,Deposition of Victor Borelli in RE: National Prescription Opiate Litigation; in 11 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tthh0257,tthh0257-0009.mp4,756867572,3828.87,https://archive.org/download/opioids_tthh0257/tthh0257-0009.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Victor Borelli, National Sales Manager",2018,Deposition of Victor Borelli in RE: National Prescription Opiate Litigation; in 11 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tthh0257,tthh0257-0010.ia.mp4,401919021,2042.38,https://archive.org/download/opioids_tthh0257/tthh0257-0010.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Victor Borelli, National Sales Manager",2018,Deposition of Victor Borelli in RE: National Prescription Opiate Litigation; in 11 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tthh0257,tthh0257-0010.mp4,401919021,2042.38,https://archive.org/download/opioids_tthh0257/tthh0257-0010.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Victor Borelli, National Sales Manager",2018,Deposition of Victor Borelli in RE: National Prescription Opiate Litigation; in 11 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tthh0257,tthh0257-0011.ia.mp4,75246509,381.29,https://archive.org/download/opioids_tthh0257/tthh0257-0011.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Victor Borelli, National Sales Manager",2018,Deposition of Victor Borelli in RE: National Prescription Opiate Litigation; in 11 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_tthh0257,tthh0257-0011.mp4,75246509,381.29,https://archive.org/download/opioids_tthh0257/tthh0257-0011.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Victor Borelli, National Sales Manager",2018,Deposition of Victor Borelli in RE: National Prescription Opiate Litigation; in 11 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
tobacco_xrm44a00,VTS_01_1_512kb.mp4,126245584,1737.93,https://archive.org/download/tobacco_xrm44a00/VTS_01_1_512kb.mp4,"industry-archives,newsandpublicaffairs,medicalheritagelibrary",movies,"Deposition of Dr. Alexander Spears, State of Florida v. American Tobacco Company, Tape 1 [Parts 1-3]",,"Deposition of Dr. Alexander Spears in the case of the State of Florida v. American Tobacco Company.   Spears answers questions about the independence of the Scientific Advisory Board of the Council for Tobacco Research and the extent to which attorneys were involved in scientific research activities.

<a href=""http://www.archive.org/details/tobacco_xrm44a00a"" rel=""nofollow"">Click Here to View Part 1</a>

<a href=""http://www.archive.org/details/tobacco_xrm44a00b"" rel=""nofollow"">Click Here to View Part 2</a>

<a href=""http://www.archive.org/details/tobacco_xrm44a00c"" rel=""nofollow"">Click Here to View Part 3</a>","tobacco , cigarette , legal activity , lawsuit , Medicaid lawsuit , tobacco industry lawyer , industry sponsored research , Surgeon General"
